1.559e+09,1.6329,1.4463,-1.5474,0.08187,0.070988,-0.018543,0.12392,-0.99226,0.00771,0.020998,0.012527,0.040111,-15.107,-46.048,-9.7144,0,0,0,0,0,0,0
1.559e+09,1.6504,1.4457,-1.5642,0.10516,0.027513,-0.028549,0.1244,-0.99218,0.009925,0.022393,0.007701,0.033883,-15.092,-46.06,-9.6822,0,0,0,0,0,0,0
1.559e+09,1.6626,1.4447,-1.5764,0.067776,-0.015643,-0.038601,0.1252,-0.99206,0.011522,0.001813,-0.000184,0.028349,-15.039,-46.103,-9.5586,0,0,0,0,0,0,0
1.559e+09,1.6964,1.4436,-1.61,0.062571,0.034119,-0.001829,0.12582,-0.99193,0.015888,0.002998,-0.004457,0.023647,-15.02,-46.119,-9.5118,0,0,0,0,0,0,0
1.559e+09,1.7046,1.4438,-1.6175,0.027382,0.024821,0.018339,0.12555,-0.99194,0.016905,0.016252,0.005264,0.008226,-14.996,-46.161,-9.3403,0,0,0,0,0,0,0
1.559e+09,1.7097,1.4401,-1.6225,-0.014234,-0.016213,-0.001315,0.12906,-0.99147,0.018038,0.00589,0.014971,-0.001986,-14.908,-46.202,-9.2819,0,0,0,0,0,0,0
1.559e+09,1.7069,1.4393,-1.6201,0.008146,-0.008933,-0.002297,0.12987,-0.99137,0.017782,0.004724,0.015099,-0.001058,-14.835,-46.228,-9.2706,0,0,0,0,0,0,0
1.559e+09,1.7041,1.4398,-1.6177,0.075173,-0.008196,0.020184,0.1295,-0.99143,0.017372,-0.002215,0.005617,-0.006782,-14.809,-46.231,-9.2939,0,0,0,0,0,0,0
1.559e+09,1.7122,1.4406,-1.6261,0.08906,-0.003019,-0.003241,0.12851,-0.99154,0.018296,-0.010397,0.005333,-0.009614,-14.842,-46.234,-9.2264,0,0,0,0,0,0,0
1.559e+09,1.7181,1.4419,-1.6326,0.02509,-0.048183,-0.035749,0.12714,-0.9917,0.01886,-0.014806,0.002539,0.002625,-14.909,-46.215,-9.2121,0,0,0,0,0,0,0
1.559e+09,1.7207,1.4424,-1.636,0.01871,-0.031189,-0.003559,0.12659,-0.99177,0.019117,-0.018376,0.002803,0.000383,-14.937,-46.211,-9.188,0,0,0,0,0,0,0
