1.559e+09,-0.37277,1.4826,-0.69892,0.089077,0.052764,0.051141,-0.032079,-0.99611,-0.082034,0.008245,0.014424,0.010623,-14.747,-38.389,-8.2249,0,0,0,0,0,0,0
1.559e+09,-0.39616,1.4846,-0.67448,0.11567,0.047345,0.055381,-0.033212,-0.99629,-0.079401,-0.002067,0.009076,0.016702,-14.766,-38.394,-8.1679,0,0,0,0,0,0,0
1.559e+09,-0.41904,1.4866,-0.65073,0.076253,0.034857,0.047757,-0.034224,-0.99646,-0.076835,-0.002077,0.003018,0.029258,-14.795,-38.398,-8.0964,0,0,0,0,0,0,0
1.559e+09,-0.44434,1.4881,-0.62467,0.048582,0.039242,0.056318,-0.035501,-0.99658,-0.074568,-0.013418,-0.001799,0.022093,-14.846,-38.404,-7.9753,0,0,0,0,0,0,0
1.559e+09,-0.46732,1.4889,-0.60078,0.056056,0.040242,0.044591,-0.03684,-0.99665,-0.073007,-0.017985,-0.004051,0.021234,-14.884,-38.397,-7.9343,0,0,0,0,0,0,0
1.559e+09,-0.48793,1.4898,-0.57962,0.040138,0.02451,0.014548,-0.03795,-0.99672,-0.071506,-0.02429,-0.005189,0.022205,-14.95,-38.387,-7.8599,0,0,0,0,0,0,0
1.559e+09,-0.50823,1.4909,-0.55901,0.013513,0.011941,-0.001605,-0.038816,-0.99681,-0.069684,-0.003923,0.006762,0.016782,-14.984,-38.386,-7.7972,0,0,0,0,0,0,0
1.559e+09,-0.51165,1.4914,-0.55531,0.012461,0.018298,0.004861,-0.038841,-0.99685,-0.06917,0.000541,0.013709,0.015154,-14.987,-38.389,-7.7789,0,0,0,0,0,0,0
1.559e+09,-0.51795,1.4925,-0.54872,0.04432,0.003361,0.023959,-0.038715,-0.99694,-0.067941,0.014576,0.028173,0.014993,-14.986,-38.396,-7.7473,0,0,0,0,0,0,0
1.559e+09,-0.53049,1.4942,-0.53621,0.048551,-0.000874,0.034596,-0.038734,-0.99706,-0.066034,0.01403,0.035044,0.021998,-14.987,-38.41,-7.6737,0,0,0,0,0,0,0
1.559e+09,-0.54386,1.4952,-0.52272,-0.000428,0.001521,0.050592,-0.039104,-0.99714,-0.064669,0.008984,0.036645,0.024508,-14.993,-38.42,-7.6145,0,0,0,0,0,0,0
1.559e+09,-0.55642,1.495,-0.51053,-0.023971,-0.031104,0.063072,-0.03999,-0.99713,-0.064296,0.006543,0.029188,0.015834,-15.01,-38.419,-7.5818,0,0,0,0,0,0,0
1.559e+09,-0.56753,1.4946,-0.50011,-0.002719,-0.036481,0.076915,-0.040938,-0.9971,-0.064218,0.017196,0.028681,0.005884,-15.07,-38.399,-7.5675,0,0,0,0,0,0,0
1.559e+09,-0.58054,1.494,-0.48746,-0.0069,-0.011988,0.11237,-0.042092,-0.99705,-0.064171,0.018166,0.02946,0.003639,-15.09,-38.393,-7.5568,0,0,0,0,0,0,0
1.559e+09,-0.59783,1.493,-0.46995,-0.015392,0.011363,0.14781,-0.043746,-0.99697,-0.064242,0.027266,0.021923,0.007876,-15.148,-38.37,-7.557,0,0,0,0,0,0,0
1.559e+09,-0.618,1.492,-0.44964,-0.012257,-0.003441,0.15514,-0.045593,-0.9969,-0.064135,0.03041,0.008236,0.011812,-15.247,-38.33,-7.5635,0,0,0,0,0,0,0
1.559e+09,-0.64473,1.4909,-0.42295,-0.016517,-0.015079,0.1326,-0.047942,-0.99681,-0.063759,0.006957,-0.01901,0.014626,-15.295,-38.313,-7.5489,0,0,0,0,0,0,0
1.559e+09,-0.66906,1.4891,-0.39925,-0.050672,-0.04344,0.13231,-0.050615,-0.99667,-0.06401,-0.015303,-0.044244,0.013244,-15.396,-38.277,-7.5304,0,0,0,0,0,0,0
1.559e+09,-0.68221,1.4858,-0.38669,-0.12829,-0.010244,0.14644,-0.053548,-0.99639,-0.065919,0.002583,-0.10489,-0.00772,-15.537,-38.21,-7.5816,0,0,0,0,0,0,0
1.559e+09,-0.68404,1.4813,-0.38301,-0.16394,0.16226,0.16408,-0.056479,-0.996,-0.069268,0.095969,-0.21695,-0.032478,-15.618,-38.158,-7.6727,0,0,0,0,0,0,0
1.559e+09,-0.6982,1.477,-0.36418,-0.071119,0.257,0.22912,-0.060224,-0.9956,-0.071762,0.11188,-0.36695,-0.024887,-15.723,-38.08,-7.8437,0,0,0,0,0,0,0
1.559e+09,-0.74062,1.4751,-0.31611,0.20683,0.2652,0.22299,-0.064494,-0.99542,-0.070545,0.058848,-0.6143,-0.036236,-15.89,-37.986,-7.9607,0,0,0,0,0,0,0
1.559e+09,-0.82705,1.4803,-0.22402,0.64986,0.25205,0.056668,-0.066508,-0.99591,-0.061186,-0.046163,-0.92607,-0.07889,-15.961,-37.981,-7.8426,0,0,0,0,0,0,0
