1.559e+09,1.558,1.244,-2.7632,-0.16708,-0.071111,-0.027896,0.32096,-0.94708,-0.004092,-0.004444,-0.004926,0.004794,-2.5028,-45.964,-0.52578,0,0,0,0,0,0,0
1.559e+09,1.5511,1.2437,-2.7577,-0.034163,-0.1056,-0.004632,0.32122,-0.94698,-0.006338,-0.015973,-0.008478,-0.006037,-2.4773,-45.963,-0.71818,0,0,0,0,0,0,0
1.559e+09,1.5496,1.2435,-2.7581,0.01066,-0.076257,-0.017127,0.32144,-0.9469,-0.006811,-0.027941,-0.013835,0.004873,-2.4704,-45.963,-0.718,0,0,0,0,0,0,0
1.559e+09,1.5476,1.2432,-2.7573,-0.039325,-0.058011,-0.007383,0.32171,-0.94681,-0.007471,-0.029536,-0.017471,0.014581,-2.4623,-45.964,-0.71204,0,0,0,0,0,0,0
1.559e+09,1.5491,1.2452,-2.7594,-0.13414,-0.079666,0.005149,0.31984,-0.94745,-0.006951,-0.014452,-0.002048,0.021752,-2.4525,-45.963,-0.78385,0,0,0,0,0,0,0
1.559e+09,1.5433,1.2463,-2.7547,-0.2066,-0.11845,-0.031577,0.31869,-0.94782,-0.008779,-0.001977,0.002171,0.009451,-2.5474,-45.958,-0.76343,0,0,0,0,0,0,0
1.559e+09,1.5299,1.245,-2.743,-0.14372,-0.097642,-0.033464,0.31979,-0.9474,-0.013075,0.001542,0.003092,0.001966,-2.5656,-45.956,-0.84989,0,0,0,0,0,0,0
1.559e+09,1.5263,1.2439,-2.7407,-0.012721,-0.064464,-0.005285,0.32081,-0.94704,-0.014297,0.002358,0.002197,0.004958,-2.5133,-45.956,-0.9708,0,0,0,0,0,0,0
1.559e+09,1.5283,1.243,-2.7431,-0.018942,-0.014751,-0.004816,0.32166,-0.94676,-0.013674,0.007669,0.009073,0.012819,-2.4977,-45.957,-0.95532,0,0,0,0,0,0,0
1.559e+09,1.5334,1.242,-2.7482,-0.025386,-0.033742,-0.005006,0.32264,-0.94644,-0.012069,0.000615,0.012759,0.016158,-2.4276,-45.963,-0.88404,0,0,0,0,0,0,0
1.559e+09,1.5366,1.2412,-2.7524,-0.015962,-0.091958,-0.025842,0.32345,-0.94618,-0.011057,0.001792,0.007765,0.012415,-2.3905,-45.966,-0.81411,0,0,0,0,0,0,0
1.559e+09,1.5364,1.2414,-2.7543,-0.009673,-0.11416,-0.007898,0.32331,-0.94623,-0.011129,-0.010989,0.005891,0.004888,-2.3718,-45.967,-0.7834,0,0,0,0,0,0,0
1.559e+09,1.5321,1.243,-2.7515,-0.054189,-0.047309,0.009792,0.32174,-0.94674,-0.012445,-0.017682,0.007368,-0.002722,-2.416,-45.965,-0.75723,0,0,0,0,0,0,0
1.559e+09,1.5268,1.2444,-2.7461,-0.065772,0.005649,0.041254,0.32032,-0.9472,-0.014093,-0.011757,0.008926,-0.002722,-2.496,-45.96,-0.83955,0,0,0,0,0,0,0
1.559e+09,1.5215,1.2448,-2.7413,-0.030813,-0.051635,0.026853,0.31988,-0.94732,-0.015786,3.2e-05,0.016051,-0.00904,-2.5245,-45.958,-0.86125,0,0,0,0,0,0,0
1.559e+09,1.5165,1.2444,-2.7379,-0.019145,-0.082411,-0.014003,0.32016,-0.9472,-0.01741,-0.000853,0.01773,-0.022293,-2.5501,-45.955,-0.93485,0,0,0,0,0,0,0
1.559e+09,1.5057,1.2439,-2.7289,-0.027657,-0.068594,0.008542,0.32043,-0.94704,-0.020902,0.005304,0.00994,-0.045336,-2.5276,-45.954,-1.0414,0,0,0,0,0,0,0
1.559e+09,1.5011,1.2444,-2.7253,-0.07976,-0.039742,0.0344,0.31988,-0.94719,-0.022316,0.010941,0.000248,-0.065133,-2.5306,-45.952,-1.122,0,0,0,0,0,0,0
1.559e+09,1.494,1.2448,-2.7177,-0.14019,0.028203,0.020054,0.31934,-0.94732,-0.024576,0.009534,-0.013661,-0.11013,-2.5547,-45.949,-1.1754,0,0,0,0,0,0,0
1.559e+09,1.4867,1.2444,-2.7092,-0.12625,0.036512,-0.028967,0.31952,-0.9472,-0.026931,0.014269,-0.05117,-0.16416,-2.571,-45.943,-1.362,0,0,0,0,0,0,0
1.559e+09,1.4789,1.2427,-2.7004,-0.18477,0.016647,-0.088992,0.32087,-0.94666,-0.029555,0.013011,-0.059868,-0.1924,-2.5373,-45.942,-1.4516,0,0,0,0,0,0,0
1.559e+09,1.4626,1.2399,-2.6825,-0.37835,0.050379,-0.12406,0.32301,-0.94575,-0.035087,-0.027504,-0.047647,-0.32865,-2.4507,-45.94,-1.6451,0,0,0,0,0,0,0
1.559e+09,1.4365,1.2359,-2.6516,-0.62361,0.23556,-0.1417,0.32571,-0.94445,-0.044015,-0.045691,-0.008618,-0.41784,-2.2982,-45.927,-2.1525,0,0,0,0,0,0,0
1.559e+09,1.4013,1.2306,-2.6058,-0.87389,0.51804,-0.14453,0.32886,-0.9427,-0.056276,-0.080308,0.060468,-0.46779,-2.1486,-45.897,-2.8351,0,0,0,0,0,0,0
1.559e+09,1.3677,1.2246,-2.5554,-0.85069,0.78007,-0.1324,0.33234,-0.94067,-0.06844,-0.098824,0.10338,-0.46035,-2.0656,-45.874,-3.2537,0,0,0,0,0,0,0
1.559e+09,1.3505,1.2142,-2.5027,-0.25563,0.74298,-0.2273,0.34068,-0.93708,-0.076273,-0.11543,0.26455,-0.36698,-1.7964,-45.79,-4.3883,0,0,0,0,0,0,0
1.559e+09,1.3506,1.2194,-2.5194,-0.52476,0.84284,-0.1326,0.3359,-0.93889,-0.0752,-0.11065,0.26636,-0.36805,-1.7964,-45.79,-4.3883,0,0,0,0,0,0,0
1.559e+09,1.3582,1.2084,-2.495,-0.17246,0.7721,-0.25578,0.34658,-0.93503,-0.074813,-0.10575,0.34362,-0.33368,-1.4245,-45.751,-4.9074,0,0,0,0,0,0,0
1.559e+09,1.3694,1.2042,-2.4885,-0.14975,0.94024,-0.12176,0.35123,-0.93354,-0.071702,-0.069916,0.42197,-0.25847,-0.98956,-45.733,-5.1721,0,0,0,0,0,0,0
1.559e+09,1.3848,1.2042,-2.4804,-0.13629,1.2672,0.13441,0.35227,-0.93355,-0.066303,-0.058386,0.43571,-0.16368,-0.8457,-45.718,-5.3249,0,0,0,0,0,0,0
1.559e+09,1.4026,1.2093,-2.4708,-0.12143,1.3573,0.36269,0.34869,-0.93537,-0.059216,-0.066296,0.44461,-0.12464,-0.85283,-45.71,-5.3969,0,0,0,0,0,0,0
1.559e+09,1.4173,1.2185,-2.4571,-0.20573,1.3876,0.56684,0.34097,-0.93859,-0.052759,-0.14253,0.45638,-0.025808,-1.1619,-45.676,-5.6212,0,0,0,0,0,0,0
1.559e+09,1.4251,1.2308,-2.4347,-0.30887,1.4962,0.72367,0.32999,-0.94274,-0.048418,-0.14585,0.44494,0.009661,-1.4545,-45.643,-5.8162,0,0,0,0,0,0,0
1.559e+09,1.4341,1.247,-2.4127,-0.18908,1.4431,0.94212,0.3152,-0.94803,-0.043352,-0.10058,0.41795,0.06656,-1.9589,-45.583,-6.133,0,0,0,0,0,0,0
1.559e+09,1.4449,1.2677,-2.3947,-0.095766,1.4238,1.1374,0.29613,-0.95441,-0.037479,-0.1825,0.39388,0.14003,-2.8603,-45.496,-6.4169,0,0,0,0,0,0,0
1.559e+09,1.4681,1.2931,-2.3871,0.098089,1.5595,1.3556,0.27272,-0.96168,-0.028094,-0.2347,0.37106,0.26114,-3.53,-45.435,-6.5143,0,0,0,0,0,0,0
1.559e+09,1.4927,1.3214,-2.3817,-0.028136,1.4028,1.4223,0.24609,-0.96906,-0.019253,-0.20205,0.34423,0.32118,-4.5703,-45.336,-6.5542,0,0,0,0,0,0,0
1.559e+09,1.4849,1.35,-2.3481,-0.38236,1.1976,1.5161,0.21815,-0.97573,-0.018783,-0.12366,0.25825,0.36888,-5.9701,-45.124,-6.8837,0,0,0,0,0,0,0
1.559e+09,1.4682,1.3836,-2.3062,-0.13893,1.2348,1.8199,0.18516,-0.98252,-0.019073,-0.15113,0.16609,0.49618,-6.9175,-44.933,-7.242,0,0,0,0,0,0,0
1.559e+09,1.4595,1.4211,-2.2745,-0.10358,1.0234,1.9161,0.14818,-0.98882,-0.016567,-0.17146,0.14213,0.55291,-8.3813,-44.635,-7.5331,0,0,0,0,0,0,0
