1.559e+09,1.6772,1.2347,0.099358,0.032027,-0.037209,-0.016671,0.32793,-0.94405,0.035027,-0.003866,-0.002405,0.014442,22.779,-39.709,-16.857,0,0,0,0,0,0,0
1.559e+09,1.6781,1.2347,0.098437,-0.016825,0.002173,-0.005655,0.32792,-0.94405,0.035307,-0.004752,-0.00325,0.008226,22.778,-39.722,-16.828,0,0,0,0,0,0,0
1.559e+09,1.6792,1.2346,0.096941,0.009667,-0.039202,-0.014571,0.32794,-0.94402,0.035692,-0.004121,0.002098,0.011,22.773,-39.729,-16.818,0,0,0,0,0,0,0
1.559e+09,1.6786,1.2341,0.096854,-0.024348,-0.028466,-0.023037,0.32844,-0.94385,0.03554,0.002487,0.002585,0.006956,22.771,-39.732,-16.814,0,0,0,0,0,0,0
1.559e+09,1.6743,1.2337,0.1011,-0.068993,0.002459,0.001778,0.32897,-0.94372,0.034176,0.001798,0.002515,-0.017696,22.787,-39.704,-16.858,0,0,0,0,0,0,0
1.559e+09,1.671,1.2348,0.10431,0.0033,-0.019043,0.014444,0.32807,-0.94408,0.032997,-0.020012,0.002716,-0.009529,22.777,-39.683,-16.92,0,0,0,0,0,0,0
1.559e+09,1.6718,1.2349,0.10265,0.02779,-0.036148,-0.028404,0.32793,-0.94412,0.033246,-0.02001,0.000818,-0.002027,22.75,-39.694,-16.931,0,0,0,0,0,0,0
1.559e+09,1.6694,1.2345,0.10446,-0.016885,-0.022164,-0.0219,0.32843,-0.94397,0.032475,9.7e-05,0.009188,-0.013142,22.737,-39.695,-16.948,0,0,0,0,0,0,0
1.559e+09,1.6652,1.2341,0.10849,-0.017908,0.004307,0.00611,0.32889,-0.94386,0.03113,0.010236,0.002174,-0.017931,22.747,-39.664,-17.006,0,0,0,0,0,0,0
1.559e+09,1.6645,1.2342,0.10875,0.030933,-0.026581,0.020799,0.32881,-0.94389,0.030918,0.01361,-0.002492,-0.018482,22.751,-39.652,-17.028,0,0,0,0,0,0,0
1.559e+09,1.6632,1.2348,0.10907,0.042607,-0.032977,0.027154,0.32829,-0.94409,0.03042,-0.010757,-0.00852,-0.012507,22.723,-39.653,-17.062,0,0,0,0,0,0,0
1.559e+09,1.6661,1.2363,0.10575,0.058668,-0.005584,0.02423,0.32677,-0.94459,0.031221,-0.021716,-0.012977,0.000579,22.659,-39.695,-17.051,0,0,0,0,0,0,0
1.559e+09,1.6692,1.2369,0.10213,0.044858,-0.018264,-0.021808,0.32614,-0.94477,0.032214,-0.011795,-0.015219,0.001996,22.612,-39.737,-17.016,0,0,0,0,0,0,0
1.559e+09,1.6711,1.2364,0.099993,0.022582,-0.003378,-0.040899,0.32652,-0.94462,0.03286,-0.004438,-0.004798,0.004981,22.611,-39.752,-16.982,0,0,0,0,0,0,0
1.559e+09,1.6723,1.2353,0.098935,0.009858,0.008306,-0.048272,0.32759,-0.94423,0.033354,0.001788,0.017199,0.004564,22.646,-39.742,-16.959,0,0,0,0,0,0,0
1.559e+09,1.6723,1.2337,0.098923,0.000218,-0.003249,-0.033447,0.32907,-0.94371,0.0335,0.014364,0.026446,0.000756,22.693,-39.721,-16.946,0,0,0,0,0,0,0
1.559e+09,1.6728,1.2322,0.098211,0.032085,-0.008652,-0.000382,0.33043,-0.94322,0.033838,0.021927,0.031374,0.001944,22.755,-39.688,-16.94,0,0,0,0,0,0,0
1.559e+09,1.6752,1.2318,0.095166,0.043581,-0.033894,0.022885,0.33073,-0.94309,0.034646,0.011875,0.032262,0.011039,22.791,-39.681,-16.907,0,0,0,0,0,0,0
1.559e+09,1.6752,1.2323,0.094806,-0.025523,-0.004985,0.027377,0.33028,-0.94325,0.034622,-0.00066,0.02917,0.012238,22.771,-39.696,-16.898,0,0,0,0,0,0,0
1.559e+09,1.6725,1.2327,0.097746,-0.068074,0.000515,0.020989,0.32997,-0.94339,0.033681,0.002018,0.03238,-0.000951,22.751,-39.693,-16.932,0,0,0,0,0,0,0
1.559e+09,1.6707,1.2332,0.099135,0.00631,-0.036864,0.026029,0.32953,-0.94357,0.033026,-0.001149,0.039819,-0.006552,22.728,-39.689,-16.974,0,0,0,0,0,0,0
1.559e+09,1.6717,1.2335,0.097341,0.039351,-0.024356,0.025106,0.32929,-0.94364,0.033326,0.000209,0.036735,-0.005692,22.71,-39.697,-16.977,0,0,0,0,0,0,0
1.559e+09,1.6726,1.2331,0.096096,-0.006352,-0.005095,0.02098,0.32961,-0.94352,0.033669,0.008924,0.030294,0.001533,22.692,-39.715,-16.959,0,0,0,0,0,0,0
1.559e+09,1.6714,1.2335,0.097234,0.003176,-0.009337,0.045501,0.32927,-0.94365,0.033224,0.00902,0.021731,-0.009177,22.697,-39.704,-16.978,0,0,0,0,0,0,0
1.559e+09,1.6729,1.2343,0.095006,0.058459,-0.026528,0.053921,0.32845,-0.94392,0.033657,0.002144,0.014538,-0.010296,22.677,-39.717,-16.976,0,0,0,0,0,0,0
1.559e+09,1.6758,1.2354,0.09186,0.034121,0.009511,0.036098,0.32731,-0.94429,0.034495,-0.004606,-0.002614,0.002157,22.605,-39.773,-16.941,0,0,0,0,0,0,0
1.559e+09,1.6771,1.2358,0.091054,0.008646,0.032903,0.038436,0.32688,-0.94442,0.034866,0.013056,-0.007161,-0.004104,22.589,-39.792,-16.916,0,0,0,0,0,0,0
