timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558973740.110421,-0.076592,1.451129,-1.357685,-0.030638,0.083227,0.019173,-0.009135,-0.992848,-0.119032,-0.015050,0.010381,-0.010881,-5.013260,-47.696934,9.541576,,,,,,,
1558973740.130388,-0.076518,1.451501,-1.356542,0.037396,0.049025,0.006088,-0.009098,-0.992893,-0.118665,-0.009152,-0.000851,-0.006915,-5.047882,-47.699177,9.512068,,,,,,,
1558973740.150368,-0.078004,1.451745,-1.354641,-0.017058,0.000694,0.009852,-0.009255,-0.992922,-0.118409,0.004678,-0.019102,0.013459,-5.070355,-47.690819,9.541951,,,,,,,
1558973740.170374,-0.080853,1.451099,-1.351391,-0.084012,0.043360,0.032628,-0.009644,-0.992845,-0.119022,0.000199,-0.015975,0.019672,-5.080213,-47.694996,9.515793,,,,,,,
1558973740.190328,-0.088988,1.449047,-1.341170,-0.125263,0.136636,0.061247,-0.010793,-0.992598,-0.120968,-0.011393,-0.010790,0.009854,-5.110459,-47.698456,9.482201,,,,,,,
1558973740.210335,-0.096045,1.446511,-1.330828,-0.116659,0.160895,0.056149,-0.011888,-0.992287,-0.123394,-0.009032,-0.001213,0.002560,-5.250056,-47.719006,9.300812,,,,,,,
1558973740.230327,-0.094237,1.444698,-1.330612,-0.076434,0.042134,-0.053856,-0.011834,-0.992060,-0.125207,-0.006766,0.002772,0.004266,-5.317435,-47.727718,9.217448,,,,,,,
1558973740.250295,-0.078154,1.444303,-1.347679,0.061708,-0.062284,-0.124140,-0.009850,-0.992010,-0.125771,-0.014687,0.004721,-0.019309,-5.284812,-47.741917,9.162519,,,,,,,
1558973740.270271,-0.066414,1.445648,-1.360039,0.030908,-0.003865,-0.042465,-0.008284,-0.992179,-0.124547,0.006346,0.001975,-0.000972,-5.141709,-47.748779,9.208067,,,,,,,
1558973740.290280,-0.060569,1.445583,-1.365346,-0.017917,0.042911,-0.034583,-0.007560,-0.992171,-0.124657,-0.002511,0.001937,0.002999,-5.097517,-47.753777,9.206720,,,,,,,
1558973740.310254,-0.054971,1.445866,-1.370104,0.021441,0.039551,-0.022840,-0.006846,-0.992206,-0.124417,0.004176,0.001865,0.002667,-5.090683,-47.755329,9.202474,,,,,,,
1558973740.330247,-0.042905,1.445724,-1.381948,0.001104,-0.005833,-0.048917,-0.005351,-0.992189,-0.124632,0.008997,0.005601,-0.005984,-5.032137,-47.759872,9.211071,,,,,,,
1558973740.350233,-0.034621,1.445649,-1.390491,0.009583,-0.007963,-0.029713,-0.004321,-0.992179,-0.124746,0.007205,0.006355,-0.006922,-4.972413,-47.767124,9.205904,,,,,,,
1558973740.370199,-0.031948,1.445512,-1.393037,-0.006363,0.014369,0.004652,-0.003991,-0.992162,-0.124893,0.004724,0.004461,-0.004837,-4.949243,-47.770931,9.198635,,,,,,,
