timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558972515.610457,1.070527,1.518223,-0.939260,0.281907,-0.106167,-0.196701,0.046109,-0.998618,-0.025206,-0.000699,0.003928,-0.019701,-16.457687,-42.679207,-12.597137,,,,,,,
1558972515.630451,1.202724,1.517430,-1.074271,0.299848,-0.141104,-0.170330,0.049768,-0.998576,-0.019193,0.018424,0.010768,-0.001422,-16.354679,-42.783321,-12.376184,,,,,,,
1558972515.650424,1.298732,1.516564,-1.172960,0.198719,-0.108754,-0.097502,0.052211,-0.998530,-0.014566,0.023167,0.006144,0.009912,-16.271343,-42.879448,-12.151309,,,,,,,
1558972515.670418,1.352075,1.516078,-1.227291,0.096776,-0.007718,-0.041099,0.053388,-0.998503,-0.011867,0.018557,0.014525,0.019786,-16.187569,-42.991138,-11.865207,,,,,,,
1558972515.690397,1.360645,1.515941,-1.235851,-0.017161,0.002463,0.005884,0.053622,-0.998496,-0.011438,0.015378,0.017142,0.026681,-16.179195,-43.000187,-11.843800,,,,,,,
1558972515.710398,1.336939,1.516318,-1.211510,-0.082001,0.049372,0.045784,0.052969,-0.998516,-0.012618,0.003229,0.003247,0.011626,-16.177120,-42.999866,-11.847795,,,,,,,
1558972515.730374,1.305490,1.516846,-1.178842,-0.070289,0.052489,0.051161,0.052038,-0.998545,-0.014139,-0.000188,-0.009023,-0.009497,-16.209114,-42.958023,-11.955377,,,,,,,
1558972515.750365,1.283174,1.517580,-1.156213,-0.036411,-0.005832,0.046359,0.051006,-0.998584,-0.015089,-0.012463,-0.000943,-0.016252,-16.216957,-42.949677,-11.974712,,,,,,,
1558972515.770357,1.266173,1.517380,-1.139940,-0.050294,-0.052375,-0.025630,0.050933,-0.998574,-0.016014,-0.027114,0.007408,-0.014000,-16.270426,-42.912983,-12.033601,,,,,,,
1558972515.790344,1.262047,1.516032,-1.137208,-0.006677,-0.083333,-0.076071,0.052149,-0.998501,-0.016633,-0.023890,-0.009419,-0.022155,-16.244688,-42.917362,-12.052732,,,,,,,
1558972515.810329,1.243432,1.515023,-1.120713,0.032623,-0.115272,-0.091290,0.052784,-0.998445,-0.017925,-0.015415,-0.006911,-0.014531,-16.242994,-42.910446,-12.079609,,,,,,,
1558972515.830316,1.266293,1.513967,-1.145327,0.050855,-0.056118,-0.052274,0.054186,-0.998386,-0.017029,-0.016634,-0.004163,-0.015746,-16.242994,-42.910446,-12.079609,,,,,,,
1558972515.850301,1.250998,1.514198,-1.130212,-0.003242,0.020328,-0.014216,0.053700,-0.998399,-0.017784,-0.023045,-0.012603,-0.018014,-16.225250,-42.931736,-12.027706,,,,,,,
1558972515.870286,1.226100,1.514617,-1.104182,-0.037071,0.078596,-0.044644,0.052847,-0.998422,-0.018974,-0.023992,-0.000662,-0.011269,-16.189445,-42.938877,-12.050426,,,,,,,
1558972515.890268,1.210394,1.513908,-1.086947,-0.011532,0.064682,-0.070378,0.053206,-0.998382,-0.020051,-0.017012,-0.007538,-0.012496,-16.189445,-42.938877,-12.050426,,,,,,,
1558972515.910245,1.206419,1.513981,-1.082134,-0.002010,0.043478,-0.079110,0.053057,-0.998386,-0.020236,-0.007799,0.000477,0.004306,-16.218956,-42.889145,-12.187065,,,,,,,
1558972515.930244,1.219031,1.513950,-1.093379,-0.026394,0.082768,-0.050977,0.053336,-0.998385,-0.019576,-0.012946,0.008517,0.013686,-16.166021,-42.905033,-12.201480,,,,,,,
