timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558971387.073490,-0.020391,1.055695,-0.201226,-0.117804,-0.030618,-0.135172,-0.010044,-0.870243,-0.492521,-0.054073,-0.008587,-0.022402,-8.668723,-30.159052,-33.133778,,,,,,,
1558971387.093475,-0.020450,1.051801,-0.202492,-0.116733,-0.012605,-0.100829,-0.010142,-0.868318,-0.495904,-0.022038,0.007234,-0.022284,-8.704891,-30.053131,-33.220425,,,,,,,
1558971387.113461,-0.018922,1.051272,-0.205665,0.025615,-0.089417,-0.073691,-0.009394,-0.868055,-0.496379,-0.008795,0.009901,-0.023305,-8.667181,-30.009983,-33.269249,,,,,,,
1558971387.133419,-0.018127,1.052524,-0.208728,0.062884,-0.088566,-0.080059,-0.008979,-0.868676,-0.495298,-0.009209,0.012460,-0.012331,-8.682326,-30.055532,-33.224155,,,,,,,
1558971387.153434,-0.016618,1.053116,-0.212304,0.012901,-0.078806,-0.090682,-0.008223,-0.868969,-0.494797,0.002196,0.001935,-0.007705,-8.685037,-30.097450,-33.185478,,,,,,,
1558971387.173414,-0.014579,1.053343,-0.216285,0.024641,-0.067234,-0.086292,-0.007212,-0.869082,-0.494616,0.003382,-0.001295,-0.003599,-8.674650,-30.112345,-33.174683,,,,,,,
1558971387.193390,-0.013158,1.053930,-0.219125,0.023609,-0.044992,-0.059389,-0.006502,-0.869372,-0.494116,-0.003889,-0.001386,0.004888,-8.665853,-30.151720,-33.141197,,,,,,,
1558971387.213375,-0.012242,1.054183,-0.221355,-0.000924,-0.061780,-0.062772,-0.006047,-0.869497,-0.493901,-0.001919,-0.004435,0.000142,-8.659771,-30.169439,-33.126663,,,,,,,
1558971387.233351,-0.012238,1.054548,-0.223619,0.036113,-0.124325,-0.053733,-0.006041,-0.869677,-0.493584,-0.004198,-0.004362,-0.005302,-8.659771,-30.169439,-33.126663,,,,,,,
1558971387.253357,-0.015496,1.055552,-0.224120,0.110502,-0.170195,-0.071192,-0.007636,-0.870172,-0.492689,-0.012613,-0.002249,-0.010104,-8.710968,-30.208923,-33.077217,,,,,,,
1558971387.273338,-0.018106,1.057391,-0.225434,0.124415,-0.148074,-0.073101,-0.008892,-0.871077,-0.491066,-0.019276,0.004271,-0.014672,-8.858144,-30.307121,-32.948051,,,,,,,
1558971387.293337,-0.020171,1.058764,-0.226045,0.101118,-0.090809,-0.029864,-0.009882,-0.871751,-0.489850,-0.015005,0.004624,-0.017520,-8.858144,-30.307121,-32.948051,,,,,,,
1558971387.313325,-0.021854,1.059435,-0.225546,0.093796,-0.035758,0.002688,-0.010694,-0.872079,-0.489248,-0.002124,0.004022,-0.011744,-5.570271,-28.757132,-34.355705,,,,,,,
1558971387.333311,-0.022320,1.061350,-0.225919,0.129874,-0.069771,0.003459,-0.010884,-0.873015,-0.487572,0.007863,0.002470,-0.006431,-5.622851,-28.795204,-34.315224,,,,,,,
1558971387.353296,-0.022170,1.065187,-0.228598,0.243417,-0.187727,-0.017868,-0.010737,-0.874879,-0.484222,0.018626,0.005846,-0.001115,-5.641349,-28.886099,-34.235703,,,,,,,
1558971387.373284,-0.022821,1.071195,-0.232420,0.310268,-0.257859,-0.031301,-0.010932,-0.877774,-0.478951,0.021186,0.003689,0.002968,-5.738289,-29.120148,-34.020641,,,,,,,
1558971387.393269,-0.023702,1.077192,-0.235672,0.226501,-0.161240,-0.037919,-0.011229,-0.880631,-0.473670,0.011031,-0.001968,0.001670,-5.743579,-29.181025,-33.967545,,,,,,,
1558971387.413256,-0.023639,1.079487,-0.236724,0.045060,0.025777,-0.018125,-0.011151,-0.881716,-0.471649,-0.000812,0.002810,0.002411,-5.840460,-29.448406,-33.719360,,,,,,,
1558971387.433243,-0.021562,1.079061,-0.237633,-0.024035,0.054676,-0.020039,-0.010180,-0.881515,-0.472047,0.004336,0.006606,-0.002990,-5.796948,-29.470030,-33.707977,,,,,,,
1558971387.453208,-0.019046,1.078091,-0.240455,-0.003013,-0.050156,-0.072273,-0.009009,-0.881056,-0.472925,0.003821,0.013793,-0.005392,-5.753668,-29.445837,-33.736519,,,,,,,
1558971387.473214,-0.018757,1.078782,-0.243568,0.053080,-0.148753,-0.072104,-0.008860,-0.881383,-0.472319,0.005137,0.018712,-0.010912,-5.750777,-29.445326,-33.737457,,,,,,,
1558971387.493201,-0.020026,1.078424,-0.245288,0.057415,-0.110681,-0.042908,-0.009466,-0.881214,-0.472623,-0.007197,0.030643,-0.010882,-5.825202,-29.475016,-33.698746,,,,,,,
1558971387.513175,-0.021819,1.078477,-0.244812,0.028912,-0.016388,0.003882,-0.010312,-0.881239,-0.472559,-0.015231,0.028105,-0.012381,-5.897497,-29.453407,-33.705063,,,,,,,
1558971387.533173,-0.021608,1.078411,-0.243891,-0.027202,0.087532,0.029387,-0.010214,-0.881208,-0.472619,-0.014017,0.025495,-0.009879,-5.900638,-29.460875,-33.697987,,,,,,,
1558971387.553160,-0.020886,1.077053,-0.242515,-0.067659,0.086690,0.031482,-0.009898,-0.880565,-0.473822,0.003733,0.012859,0.012610,-5.843969,-29.416708,-33.746410,,,,,,,
1558971387.573147,-0.022201,1.076672,-0.240435,0.002198,-0.017207,0.070046,-0.010528,-0.880384,-0.474144,0.003280,0.028150,0.023690,-5.832591,-29.388075,-33.773315,,,,,,,
1558971387.593131,-0.026992,1.077733,-0.236290,0.079692,-0.064064,0.109163,-0.012775,-0.880887,-0.473154,0.003894,0.034329,0.026773,-5.865112,-29.388651,-33.767181,,,,,,,
1558971387.613108,-0.032576,1.079471,-0.230823,0.024482,-0.010891,0.130980,-0.015366,-0.881709,-0.471544,-0.004409,0.027201,0.030123,-6.020414,-29.458265,-33.679077,,,,,,,
1558971387.633105,-0.037914,1.078411,-0.223640,-0.106107,0.108229,0.164046,-0.017919,-0.881208,-0.472390,-0.010219,0.020825,0.019051,-6.103032,-29.428783,-33.689983,,,,,,,
1558971387.653078,-0.040448,1.074854,-0.216377,-0.203615,0.246182,0.183438,-0.019242,-0.879521,-0.475472,-0.015929,0.022999,0.008904,-6.109858,-29.377821,-33.733192,,,,,,,
1558971387.673057,-0.041433,1.069625,-0.208665,-0.218296,0.310725,0.176572,-0.019901,-0.877020,-0.480041,-0.014248,0.021857,-0.010911,-6.028116,-29.115330,-33.974613,,,,,,,
1558971387.693064,-0.043616,1.065013,-0.200470,-0.115301,0.239385,0.190920,-0.021125,-0.874795,-0.484032,-0.012231,0.024682,-0.020988,-5.964170,-28.922138,-34.150455,,,,,,,
1558971387.713024,-0.046967,1.063820,-0.192183,-0.021891,0.168105,0.211666,-0.022796,-0.874217,-0.485001,-0.010987,0.031413,-0.023773,-5.940736,-28.876591,-34.193054,,,,,,,
1558971387.733033,-0.050618,1.062908,-0.184801,-0.064486,0.130199,0.147212,-0.024607,-0.873773,-0.485710,0.003595,0.016031,-0.015663,-5.944823,-28.806736,-34.251221,,,,,,,
1558971387.753023,-0.051694,1.060907,-0.181090,-0.103887,0.095425,0.080653,-0.025220,-0.872799,-0.487428,0.018567,0.007488,-0.008406,-5.934807,-28.754711,-34.296638,,,,,,,
1558971387.772993,-0.052115,1.058986,-0.178188,-0.050840,0.069871,0.142373,-0.025512,-0.871859,-0.489092,0.021804,0.007998,-0.001570,-5.920952,-28.694948,-34.349052,,,,,,,
1558971387.792969,-0.057207,1.058832,-0.171350,0.026679,0.027230,0.174056,-0.028010,-0.871784,-0.489089,0.014445,-0.019909,0.007613,-5.941185,-28.623995,-34.404713,,,,,,,
1558971387.812981,-0.062931,1.059662,-0.164795,0.064904,-0.016355,0.142708,-0.030764,-0.872190,-0.488198,0.010302,-0.029803,0.006082,-6.005970,-28.627850,-34.390255,,,,,,,
1558971387.832960,-0.068593,1.061096,-0.159755,0.082813,-0.091557,0.102499,-0.033441,-0.872891,-0.486768,0.006525,-0.042560,0.004468,-6.076697,-28.648155,-34.360909,,,,,,,
1558971387.852936,-0.073400,1.063655,-0.156880,0.066816,-0.125376,0.049847,-0.035617,-0.874136,-0.484373,0.003680,-0.050302,0.000822,-6.256209,-28.712223,-34.275105,,,,,,,
1558971387.872940,-0.076510,1.064841,-0.155844,0.062720,-0.096883,0.004208,-0.037044,-0.874712,-0.483226,-0.000508,-0.047239,-0.003423,-6.346745,-28.791737,-34.191666,,,,,,,
1558971387.892926,-0.078243,1.066398,-0.155993,0.088294,-0.097045,-0.013924,-0.037775,-0.875465,-0.481803,-0.013495,-0.039513,0.005377,-6.393672,-28.826658,-34.153477,,,,,,,
1558971387.912915,-0.081636,1.069349,-0.155314,0.090392,-0.123535,-0.049407,-0.039199,-0.876888,-0.479094,-0.016969,-0.034810,0.006362,-6.506103,-28.939920,-34.036251,,,,,,,
