timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558972886.923950,0.466822,1.504553,1.314814,-0.163703,-0.010117,0.049723,0.029791,-0.997807,-0.059113,-0.010214,0.016453,0.015350,4.280426,-42.216351,-24.118322,,,,,,,
1558972886.943921,0.437950,1.501667,1.343757,-0.199778,0.014348,0.025373,0.029293,-0.997612,-0.062555,0.006290,0.013572,0.018793,4.220203,-42.190964,-24.173288,,,,,,,
1558972886.963919,0.398262,1.497975,1.384121,-0.232764,0.038899,0.070422,0.028216,-0.997350,-0.067062,0.027463,0.026387,0.007690,4.207282,-42.120647,-24.297852,,,,,,,
1558972886.983905,0.382222,1.493866,1.401294,-0.162522,0.051272,0.109028,0.028665,-0.997042,-0.071308,0.043509,0.023913,0.012196,4.238938,-41.951439,-24.583403,,,,,,,
1558972887.003868,0.336523,1.491896,1.447429,-0.170255,-0.013096,0.155382,0.026027,-0.996889,-0.074398,0.052602,0.017748,0.019176,4.180315,-41.902462,-24.676796,,,,,,,
1558972887.023845,0.315059,1.488168,1.469200,-0.283227,0.025818,0.337157,0.025575,-0.996588,-0.078472,0.063063,0.004416,0.013134,4.171231,-41.796753,-24.856953,,,,,,,
1558972887.043860,0.193103,1.483085,1.592410,-0.420842,0.006690,0.492740,0.016811,-0.996156,-0.085971,0.060231,0.015199,0.000064,3.856480,-41.657780,-25.139465,,,,,,,
1558972887.063835,0.073046,1.477606,1.712270,-0.289010,-0.039442,0.500945,0.006791,-0.995661,-0.092807,-0.016191,0.024912,-0.036710,3.544811,-41.534393,-25.388271,,,,,,,
1558972887.083812,-0.012017,1.472840,1.800425,-0.237808,0.252872,0.360719,-0.001175,-0.995206,-0.097793,-0.026855,-0.011767,0.012786,3.090892,-41.398464,-25.668055,,,,,,,
1558972887.103816,-0.065830,1.465562,1.863899,-0.482466,0.613491,0.326607,-0.006910,-0.994468,-0.104813,0.013456,-0.025445,0.048004,3.002488,-41.313217,-25.815475,,,,,,,
1558972887.123772,-0.095926,1.451070,1.910508,-0.778410,0.932150,0.327285,-0.011440,-0.992841,-0.118892,0.062862,-0.012179,0.014125,3.073950,-41.055424,-26.215233,,,,,,,
1558972887.143779,-0.116414,1.436134,1.950698,-0.629453,0.903862,0.312186,-0.015594,-0.990947,-0.133347,0.054443,0.011180,-0.087692,3.365693,-40.582912,-26.906042,,,,,,,
1558972887.163770,-0.122381,1.425826,1.966651,-0.457868,0.211325,0.077218,-0.017635,-0.989510,-0.143383,0.016857,-0.007987,-0.097859,3.513926,-40.366837,-27.210415,,,,,,,
