timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558975073.305920,-1.079777,1.322718,-0.708465,0.036886,-0.141600,0.019871,-0.216531,-0.969386,-0.115779,0.001153,-0.003011,0.005229,-12.984421,-37.829262,13.404131,,,,,,,
1558975073.325933,-1.092863,1.322880,-0.697373,0.064792,-0.069863,0.025920,-0.217889,-0.969426,-0.112864,-0.017722,-0.006175,0.020762,-12.947370,-37.791294,13.546320,,,,,,,
1558975073.345893,-1.104268,1.323123,-0.686225,0.093780,-0.000271,0.014866,-0.218951,-0.969485,-0.110265,-0.020383,-0.001996,0.029531,-12.966054,-37.762924,13.607442,,,,,,,
1558975073.365910,-1.131286,1.324717,-0.660720,0.217841,-0.155271,0.001741,-0.220451,-0.969875,-0.103652,-0.006585,0.002712,0.010726,-13.015701,-37.640045,13.897393,,,,,,,
1558975073.385901,-1.158542,1.326806,-0.639575,0.316041,-0.411630,-0.029459,-0.221338,-0.970382,-0.096794,-0.013983,-0.001313,-0.006462,-12.946035,-37.560055,14.176090,,,,,,,
1558975073.405867,-1.184722,1.329188,-0.619325,0.249545,-0.234746,-0.020345,-0.221653,-0.970955,-0.090096,-0.008663,-0.001839,-0.017585,-12.890278,-37.515900,14.342850,,,,,,,
1558975073.425858,-1.191936,1.329525,-0.612439,0.115238,0.057772,0.030392,-0.221994,-0.971035,-0.088374,0.009927,0.021923,-0.008260,-12.816942,-37.439327,14.606231,,,,,,,
1558975073.445868,-1.196018,1.328985,-0.605543,0.071735,0.136336,0.107978,-0.222841,-0.970906,-0.087659,0.025346,0.033543,-0.008105,-12.861759,-37.413780,14.632281,,,,,,,
1558975073.465838,-1.202983,1.326780,-0.595968,0.058784,0.104766,0.156777,-0.225443,-0.970376,-0.086874,0.024179,0.033410,-0.013986,-12.935991,-37.387199,14.634784,,,,,,,
1558975073.485821,-1.204494,1.323272,-0.591591,0.022800,0.165192,0.147719,-0.228750,-0.969522,-0.087752,-0.017313,0.000131,-0.025941,-13.163813,-37.309986,14.628671,,,,,,,
1558975073.505836,-1.203042,1.320673,-0.588144,-0.003435,0.265699,0.116631,-0.230974,-0.968882,-0.088990,-0.008894,0.041498,0.010758,-13.351998,-37.272541,14.553383,,,,,,,
1558975073.525815,-1.201797,1.319089,-0.583167,0.049852,0.257933,0.057879,-0.232293,-0.968489,-0.089831,0.037164,0.050657,-0.003019,-13.435898,-37.256325,14.517638,,,,,,,
1558975073.545815,-1.206840,1.322329,-0.578106,0.182886,-0.155266,-0.121068,-0.229810,-0.969290,-0.087541,0.059659,0.093970,-0.038573,-13.488491,-37.236740,14.519138,,,,,,,
1558975073.565804,-1.219658,1.325071,-0.568209,0.144511,-0.129560,-0.029035,-0.228416,-0.969961,-0.083673,0.037483,-0.008371,-0.054861,-13.358336,-37.216087,14.691394,,,,,,,
1558975073.585792,-1.223008,1.324786,-0.567163,0.021068,-0.095013,0.019241,-0.228955,-0.969892,-0.083002,0.002820,0.012876,-0.043875,-13.334158,-37.198006,14.758987,,,,,,,
1558975073.605784,-1.221184,1.324087,-0.569437,-0.070243,-0.020532,0.026286,-0.229441,-0.969721,-0.083651,0.016809,0.011942,-0.021131,-13.330572,-37.202141,14.751806,,,,,,,
1558975073.625746,-1.217427,1.322341,-0.574345,-0.061958,-0.062766,0.086744,-0.230713,-0.969293,-0.085099,0.006607,0.015253,-0.007888,-13.344904,-37.210938,14.716634,,,,,,,
1558975073.645759,-1.214400,1.320358,-0.578179,-0.096921,-0.025630,0.058245,-0.232255,-0.968804,-0.086467,0.005098,-0.018531,-0.020451,-13.391089,-37.212757,14.669991,,,,,,,
1558975073.665752,-1.208918,1.319854,-0.584507,-0.087171,-0.019487,-0.040980,-0.232235,-0.968679,-0.087912,0.007671,0.025426,0.015128,-13.411564,-37.238132,14.586654,,,,,,,
1558975073.685736,-1.201048,1.320829,-0.592098,-0.043376,0.007703,-0.082323,-0.230655,-0.968920,-0.089396,0.009097,-0.001615,0.033228,-13.376850,-37.264240,14.551835,,,,,,,
1558975073.705728,-1.202450,1.322988,-0.591853,0.069022,-0.115468,-0.059925,-0.228828,-0.969452,-0.088319,0.022620,0.020127,0.009950,-13.315826,-37.294144,14.531166,,,,,,,
1558975073.725720,-1.213773,1.324180,-0.583980,0.118712,-0.194927,-0.007264,-0.228730,-0.969744,-0.085318,0.020188,0.006777,-0.007867,-13.202096,-37.279823,14.671021,,,,,,,
1558975073.745695,-1.222712,1.325025,-0.576983,0.080914,-0.035117,-0.005765,-0.228713,-0.969950,-0.082991,0.002486,0.003199,-0.003435,-13.161018,-37.256405,14.767094,,,,,,,
1558975073.765695,-1.222557,1.325622,-0.575756,0.020678,0.094140,-0.016321,-0.228156,-0.970095,-0.082829,0.011893,0.003298,-0.010433,-13.152508,-37.238323,14.820194,,,,,,,
1558975073.785688,-1.218810,1.327168,-0.576707,0.012405,0.156510,-0.041357,-0.226435,-0.970469,-0.083165,0.022441,0.019679,-0.002650,-13.149668,-37.249886,14.793635,,,,,,,
1558975073.805661,-1.207846,1.328846,-0.585753,0.026879,0.013693,-0.072611,-0.223987,-0.970873,-0.085065,0.010059,0.015215,-0.022311,-13.096960,-37.297894,14.719238,,,,,,,
1558975073.825663,-1.203436,1.331022,-0.590982,-0.029562,-0.015680,-0.122050,-0.221638,-0.971392,-0.085293,0.007832,0.014513,-0.017292,-13.032618,-37.323048,14.712593,,,,,,,
1558975073.845626,-1.188254,1.331604,-0.604567,-0.117597,0.117025,-0.045048,-0.219793,-0.971530,-0.088437,0.010076,0.019931,-0.017886,-12.957049,-37.369152,14.662214,,,,,,,
1558975073.865643,-1.167361,1.332704,-0.622670,-0.148316,0.177483,-0.014606,-0.216915,-0.971790,-0.092590,0.026928,0.013660,-0.005707,-12.901781,-37.476803,14.434420,,,,,,,
1558975073.885631,-1.152300,1.331283,-0.634532,-0.172831,0.199915,0.056052,-0.216757,-0.971453,-0.096407,0.030890,0.039981,0.016115,-12.922115,-37.520485,14.302139,,,,,,,
