timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558973096.736522,-0.363779,1.472717,0.261920,-0.085052,0.021333,0.047589,-0.034841,-0.995194,-0.091514,-0.027338,-0.021163,-0.023904,-22.272032,-39.463093,-3.950491,,,,,,,
1558973096.756523,-0.368994,1.471404,0.267479,0.013949,0.007019,0.012300,-0.035789,-0.995065,-0.092549,-0.018593,-0.019233,-0.022380,-22.294022,-39.446156,-3.995413,,,,,,,
1558973096.776485,-0.370883,1.472368,0.269020,0.054327,-0.031299,-0.023267,-0.035617,-0.995160,-0.091588,-0.010068,-0.008807,-0.006419,-22.318338,-39.432037,-3.999020,,,,,,,
1558973096.796479,-0.365372,1.473222,0.262718,0.004350,-0.031089,-0.058537,-0.034808,-0.995243,-0.090989,0.000948,0.001850,0.010819,-22.290844,-39.453873,-3.936454,,,,,,,
1558973096.816484,-0.353800,1.473059,0.250826,-0.049865,0.003059,-0.032630,-0.033809,-0.995228,-0.091538,0.001369,0.007221,0.005295,-22.257357,-39.472858,-3.935660,,,,,,,
1558973096.836439,-0.352251,1.472259,0.249507,-0.030786,0.006220,0.028271,-0.033941,-0.995149,-0.092337,0.014990,0.007158,-0.004800,-22.236876,-39.480972,-3.969881,,,,,,,
1558973096.856446,-0.351879,1.471851,0.249460,-0.066946,0.019105,0.035837,-0.034047,-0.995109,-0.092732,0.006642,0.002815,0.010304,-22.250114,-39.470188,-4.002807,,,,,,,
1558973096.876440,-0.350394,1.470358,0.248028,-0.084076,-0.009313,0.045177,-0.034419,-0.994960,-0.094177,0.015483,0.005611,0.011032,-22.263998,-39.458241,-4.043180,,,,,,,
1558973096.896406,-0.359972,1.468816,0.257354,-0.040520,-0.017939,0.084633,-0.035860,-0.994805,-0.095279,0.015612,0.012062,0.005236,-22.289011,-39.439331,-4.089625,,,,,,,
1558973096.916383,-0.372283,1.467536,0.269792,-0.054238,0.015948,0.078540,-0.037493,-0.994673,-0.096016,0.001666,0.005385,0.006813,-22.372383,-39.388039,-4.128506,,,,,,,
1558973096.936396,-0.380055,1.466060,0.277565,-0.069228,-0.023123,0.051463,-0.038783,-0.994520,-0.097085,-0.000188,0.008406,0.005075,-22.412453,-39.361660,-4.162634,,,,,,,
1558973096.956380,-0.383568,1.464769,0.280287,-0.060736,-0.043293,0.023518,-0.039604,-0.994384,-0.098139,-0.002876,0.010009,0.006250,-22.458220,-39.333046,-4.186387,,,,,,,
1558973096.976355,-0.380966,1.463120,0.276886,-0.085173,-0.029425,0.022563,-0.039959,-0.994208,-0.099763,0.005794,0.014442,-0.001204,-22.484945,-39.312996,-4.231001,,,,,,,
1558973096.996353,-0.380781,1.461398,0.276469,-0.071319,-0.019968,0.033341,-0.040577,-0.994022,-0.101361,0.009632,0.019733,-0.002704,-22.495584,-39.301620,-4.279824,,,,,,,
1558973097.016318,-0.383382,1.459875,0.278195,-0.000132,-0.058391,0.036233,-0.041406,-0.993855,-0.102658,0.001596,0.011646,-0.012836,-22.516489,-39.285866,-4.314372,,,,,,,
1558973097.036316,-0.391943,1.460474,0.285157,0.083865,-0.092673,0.025295,-0.042056,-0.993921,-0.101749,0.003802,0.008951,-0.008526,-22.564930,-39.261280,-4.284991,,,,,,,
1558973097.056286,-0.404212,1.461210,0.295953,0.052039,-0.058680,0.026664,-0.043013,-0.994001,-0.100554,-0.007615,0.015455,-0.001268,-22.583658,-39.256821,-4.226838,,,,,,,
