timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558216507.403264,-0.008019,0.581845,0.845729,-0.017717,0.310727,-0.143034,-0.006699,-0.549566,-0.835423,0.017075,0.003469,-0.015513,-8.731401,-36.007912,-30.964882,,,,,,,
1558216507.423247,-0.002467,0.579268,0.844095,-0.207797,0.180829,-0.026989,-0.002064,-0.547411,-0.836861,0.010609,0.007525,0.024483,-8.429404,-35.998299,-31.059597,,,,,,,
1558216507.443230,-0.002020,0.572732,0.844176,-0.385380,-0.076116,-0.005034,-0.001698,-0.541930,-0.840422,0.037403,-0.006562,0.035460,-8.332067,-35.905537,-31.192944,,,,,,,
1558216507.463215,-0.003023,0.564590,0.841611,-0.400571,-0.215728,-0.118488,-0.002554,-0.535070,-0.844804,0.028036,-0.009104,0.025972,-8.312406,-35.624756,-31.518435,,,,,,,
1558216507.483170,-0.006510,0.559678,0.837522,-0.135696,-0.301782,-0.186361,-0.005517,-0.530914,-0.847408,0.014443,0.009322,0.004879,-8.365929,-35.414497,-31.740442,,,,,,,
1558216507.503156,-0.004596,0.561701,0.830598,0.240524,0.074369,-0.375704,-0.003890,-0.532627,-0.846341,-0.021638,0.054248,0.065335,-8.323499,-35.432838,-31.731129,,,,,,,
1558216507.523168,0.001383,0.567531,0.821928,0.143627,0.051580,-0.403757,0.001166,-0.537552,-0.843230,-0.026526,-0.056076,-0.030610,-8.106361,-35.642303,-31.552242,,,,,,,
1558216507.543139,0.007857,0.569983,0.806506,0.179907,-0.098225,-0.790582,0.006615,-0.539618,-0.841884,-0.022743,-0.021692,0.037807,-7.862425,-35.764652,-31.475426,,,,,,,
1558216507.563129,0.019951,0.574074,0.785633,0.157649,0.225241,-0.854766,0.016752,-0.543058,-0.839528,-0.117368,0.197965,-0.038402,-7.064793,-36.121006,-31.256878,,,,,,,
1558216507.583121,0.035947,0.570756,0.777972,-0.273086,0.737219,0.012449,0.030243,-0.540268,-0.840949,-0.099625,0.168900,-0.034768,-6.385098,-36.158764,-31.359293,,,,,,,
1558216507.603090,0.054356,0.564954,0.784345,-0.322431,1.394290,0.286678,0.045887,-0.535377,-0.843366,0.026287,0.006691,0.045743,-6.067552,-36.010475,-31.592106,,,,,,,
1558216507.623078,0.081957,0.556891,0.792330,-0.497795,1.562493,0.470715,0.069496,-0.528550,-0.846053,-0.050010,0.072129,0.010710,-5.134520,-35.680298,-32.127621,,,,,,,
1558216507.643057,0.103547,0.547445,0.809998,-0.516775,1.446821,0.805901,0.088256,-0.520508,-0.849284,-0.028671,0.013366,0.008494,-4.557218,-35.273281,-32.659737,,,,,,,
1558216507.663037,0.117782,0.540574,0.830029,-0.412699,1.033989,0.772139,0.100755,-0.514629,-0.851473,-0.019822,-0.030019,-0.019774,-4.381584,-35.073849,-32.897690,,,,,,,
1558216507.683033,0.120651,0.534371,0.846042,-0.336130,0.279661,0.586683,0.103580,-0.509300,-0.854333,0.027616,-0.205727,-0.017753,-4.244553,-34.565948,-33.448616,,,,,,,
1558216507.703020,0.115333,0.533091,0.851728,0.117052,-0.442503,-0.094620,0.099109,-0.508198,-0.855518,0.061764,-0.073314,-0.058071,-4.484677,-34.392647,-33.595600,,,,,,,
1558216507.722993,0.108223,0.541047,0.838801,0.581164,-0.679311,-0.611121,0.092585,-0.515033,-0.852155,-0.083201,-0.036114,-0.061816,-4.623780,-34.557899,-33.406631,,,,,,,
1558216507.742994,0.107992,0.552652,0.825603,0.556867,-0.221243,-0.440203,0.091737,-0.524946,-0.846177,-0.064836,0.061476,0.003602,-4.576040,-35.131054,-32.810055,,,,,,,
1558216507.762978,0.108278,0.560404,0.813013,0.434991,-0.395057,-0.471858,0.091537,-0.531529,-0.842080,0.009751,-0.066143,0.059792,-4.415134,-35.483406,-32.450970,,,,,,,
1558216507.782963,0.101835,0.566661,0.804566,0.303016,-0.622386,-0.275557,0.085770,-0.536818,-0.839327,0.031891,-0.047502,0.005953,-4.422689,-35.703495,-32.207626,,,,,,,
1558216507.802947,0.094443,0.570863,0.796713,0.205478,-0.509854,-0.291641,0.079349,-0.540359,-0.837685,-0.025623,-0.015168,-0.030433,-4.639214,-35.960754,-31.889381,,,,,,,
1558216507.822929,0.089433,0.573709,0.793602,0.142204,-0.195153,0.001721,0.075014,-0.542751,-0.836537,-0.046785,0.005351,0.019215,-4.764923,-36.086483,-31.728409,,,,,,,
1558216507.842916,0.083950,0.575267,0.796167,0.220031,-0.125703,0.069712,0.070356,-0.544059,-0.836092,-0.017118,0.030387,-0.019209,-4.940043,-36.082203,-31.706488,,,,,,,
1558216507.862900,0.083622,0.581051,0.795207,0.275986,0.003841,-0.047512,0.069817,-0.548903,-0.832965,0.049506,0.042540,0.003910,-5.032598,-36.281891,-31.463125,,,,,,,
1558216507.882866,0.081834,0.586190,0.796543,0.180842,-0.050397,0.104566,0.068096,-0.553191,-0.830267,0.039600,0.017897,-0.014216,-5.055782,-36.419640,-31.299835,,,,,,,
1558216507.902868,0.082822,0.588656,0.799703,0.079577,0.262054,0.172602,0.068803,-0.555243,-0.828837,-0.009156,0.030005,-0.015371,-5.139499,-36.512165,-31.178167,,,,,,,
1558216507.922852,0.087142,0.588536,0.803810,-0.030602,0.399967,0.121520,0.072389,-0.555144,-0.828598,0.002394,0.010817,-0.013260,-5.088153,-36.509434,-31.189789,,,,,,,
1558216507.942819,0.093794,0.587269,0.807218,-0.062703,0.358943,0.142455,0.077965,-0.554090,-0.828798,-0.017205,-0.000949,-0.014418,-4.946130,-36.469032,-31.259817,,,,,,,
1558216507.962821,0.096179,0.586349,0.808323,-0.039104,0.027771,0.005848,0.079991,-0.553324,-0.829117,0.036037,-0.001471,-0.000351,-4.853253,-36.429955,-31.319885,,,,,,,
