roll_mean,pitch_mean,yaw_mean,rotX_min,rotY_min,rotZ_min,accX_max,accY_max,accZ_max
0.1996751234042553,0.5891317120567375,0.37044916737588646,-0.9524819999999999,-0.679311,-0.978008,0.128484,0.197965,0.065335
-0.008393299089726919,-0.013551365409622885,0.5575643927178153,-0.196187,-0.6553140000000001,-0.709238,0.315554,0.115673,0.17627
-0.23284492964071857,0.7711562170658682,0.4747668008982036,-1.243861,-0.893899,-0.6357470000000001,0.092409,0.12295299999999999,0.096971
-0.007382071537290715,0.07313365601217656,0.36965625418569253,-0.924524,-0.681351,-0.666313,0.076807,0.082741,0.199035
0.04155536135693215,0.25587380088495576,0.8820642536873156,-2.389693,-1.680168,-0.9961110000000001,0.216112,0.211748,0.172842
-0.0004392731343283583,-0.012688919402985074,0.7331030343283582,-0.23045700000000002,-0.166777,-0.43096999999999996,0.07622000000000001,0.22877399999999998,0.508315
-0.07007785354477612,0.45762500373134324,0.5658573059701493,-1.1410639999999999,-1.144803,-1.388757,0.187459,0.16460999999999998,0.078718
-0.11222349943502823,0.14702608474576273,0.7548386293785311,-1.477282,-0.864236,-1.929832,0.316217,0.301531,0.18348299999999998
