timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558971554.817795,0.088201,1.468061,-1.148208,-0.012330,0.093258,0.048356,0.009034,-0.994727,-0.102156,0.016311,0.041129,0.025161,-13.077819,-38.783295,-9.147035,,,,,,,
1558971554.837782,0.080479,1.469054,-1.139076,-0.016813,0.047909,0.101298,0.008165,-0.994829,-0.101239,0.010039,0.055360,0.047711,-13.066499,-38.791138,-9.129938,,,,,,,
1558971554.857768,0.056436,1.470217,-1.114614,0.015076,0.012794,0.057217,0.005664,-0.994946,-0.100250,-0.025943,0.024060,0.032425,-13.160008,-38.752583,-9.159328,,,,,,,
1558971554.877754,0.048978,1.470565,-1.106894,0.017203,0.004301,0.040055,0.004899,-0.994981,-0.099943,-0.022065,0.015367,0.019041,-13.221506,-38.743065,-9.110888,,,,,,,
1558971554.897741,0.038478,1.471134,-1.096108,0.023639,0.016977,0.064705,0.003828,-0.995038,-0.099425,-0.026212,-0.000034,0.019804,-13.244310,-38.737476,-9.101542,,,,,,,
1558971554.917727,0.014994,1.472223,-1.072287,0.001254,0.008644,0.068882,0.001476,-0.995146,-0.098403,-0.026363,-0.014498,0.025038,-13.353909,-38.711597,-9.051331,,,,,,,
1558971554.937692,0.004559,1.472002,-1.062014,-0.009421,-0.016721,0.033398,0.000450,-0.995124,-0.098633,-0.029991,-0.016519,0.019424,-13.391035,-38.697826,-9.055389,,,,,,,
1558971554.957687,-0.008864,1.472874,-1.048941,0.047019,-0.017040,0.018496,-0.000867,-0.995209,-0.097762,-0.009174,-0.012649,0.015869,-13.456825,-38.681252,-9.028626,,,,,,,
1558971554.977686,-0.017139,1.475397,-1.040741,0.093883,-0.003525,0.032543,-0.001632,-0.995453,-0.095241,-0.007782,-0.017258,0.024257,-13.474236,-38.688152,-8.972919,,,,,,,
1558971554.997651,-0.026678,1.477360,-1.031108,0.094961,0.007060,0.046524,-0.002489,-0.995638,-0.093267,-0.006789,-0.021879,0.025335,-13.499213,-38.696465,-8.899233,,,,,,,
