timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558972658.090394,-2.253633,1.475900,2.550474,0.103571,-0.028362,-0.020145,-0.073509,-0.995501,0.059789,0.023078,0.000445,0.004084,-20.267759,-42.227024,-10.250423,,,,,,,
1558972658.110387,-2.273352,1.474671,2.569416,0.103502,-0.047382,-0.016056,-0.073249,-0.995384,0.062017,0.009833,0.001029,0.016230,-20.264826,-42.240936,-10.198779,,,,,,,
1558972658.130373,-2.296599,1.474273,2.592081,0.034430,-0.022745,-0.040433,-0.072084,-0.995345,0.063966,0.015916,0.002135,0.009535,-20.231617,-42.296913,-10.031334,,,,,,,
1558972658.150332,-2.300778,1.474370,2.596341,0.005755,0.015518,-0.000587,-0.071745,-0.995355,0.064203,0.036482,0.017480,0.003500,-20.212824,-42.310238,-10.013019,,,,,,,
1558972658.170342,-2.307054,1.474954,2.603042,0.009988,0.024004,0.034726,-0.070909,-0.995411,0.064261,0.021623,0.022342,-0.005820,-20.157223,-42.336182,-10.015432,,,,,,,
1558972658.190328,-2.306258,1.474549,2.602304,0.002452,-0.019352,-0.004131,-0.071260,-0.995372,0.064476,0.012590,0.015422,0.014046,-20.182493,-42.325085,-10.011438,,,,,,,
1558972658.210298,-2.315355,1.474931,2.610226,-0.038108,-0.066749,-0.033444,-0.070390,-0.995408,0.064863,0.000047,0.002702,0.016176,-20.169268,-42.341053,-9.970496,,,,,,,
1558972658.230298,-2.313319,1.475612,2.607080,-0.021067,-0.047760,0.001984,-0.070023,-0.995473,0.064262,0.001572,-0.005335,-0.001762,-20.156498,-42.345577,-9.977109,,,,,,,
1558972658.250283,-2.306036,1.475286,2.599206,0.048191,-0.020622,0.015112,-0.070729,-0.995442,0.063968,-0.005519,-0.018947,-0.011416,-20.186108,-42.332256,-9.973768,,,,,,,
1558972658.270254,-2.305123,1.474718,2.597862,0.062057,-0.029209,-0.024460,-0.071208,-0.995388,0.064283,-0.011616,-0.002201,-0.009137,-20.210293,-42.319183,-9.980247,,,,,,,
1558972658.290252,-2.308767,1.474339,2.601013,0.056779,-0.024987,-0.046842,-0.071252,-0.995352,0.064795,-0.012961,0.006124,-0.006857,-20.228119,-42.317543,-9.951074,,,,,,,
1558972658.310238,-2.319123,1.474518,2.611120,0.050416,-0.020736,-0.054279,-0.070446,-0.995369,0.065408,-0.002933,0.001518,-0.009057,-20.206955,-42.339752,-9.899462,,,,,,,
1558972658.330212,-2.332944,1.474560,2.624952,0.014301,0.006950,-0.044434,-0.069506,-0.995373,0.066347,-0.000578,0.001705,0.007582,-20.169626,-42.364189,-9.870991,,,,,,,
1558972658.350207,-2.339225,1.475046,2.631602,-0.008034,0.022956,-0.021879,-0.068740,-0.995419,0.066446,0.006499,0.003125,0.004966,-20.144516,-42.378689,-9.860013,,,,,,,
1558972658.370193,-2.341037,1.475678,2.633624,0.008905,0.011292,0.013253,-0.068167,-0.995480,0.066131,0.014685,0.004665,-0.004288,-20.112425,-42.390945,-9.872837,,,,,,,
1558972658.390178,-2.347417,1.476417,2.640222,-0.000663,0.015572,0.014349,-0.067220,-0.995550,0.066050,0.027639,0.012380,-0.002910,-20.080027,-42.404598,-9.880151,,,,,,,
1558972658.410146,-2.347659,1.476634,2.640616,-0.014558,-0.003386,0.010952,-0.067049,-0.995570,0.065915,0.014361,0.012492,0.004764,-20.055521,-42.414505,-9.887390,,,,,,,
1558972658.430125,-2.351257,1.476843,2.643730,-0.017834,-0.018133,0.034293,-0.066664,-0.995590,0.066009,0.016814,-0.004243,-0.000091,-20.041870,-42.421619,-9.884563,,,,,,,
1558972658.450133,-2.347977,1.476663,2.640340,0.000350,-0.000288,0.015260,-0.067008,-0.995573,0.065915,0.009619,-0.000948,0.002765,-20.051882,-42.417145,-9.883468,,,,,,,
