timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558974012.718268,-0.298580,1.169513,-1.295742,-0.009293,0.033413,0.035363,-0.114900,-0.920560,-0.373318,-0.006865,0.008131,-0.002796,-8.976551,-44.630486,-0.096014,,,,,,,
1558974012.738276,-0.300420,1.169318,-1.292817,0.024773,0.047016,0.063279,-0.115640,-0.920484,-0.373277,-0.000968,0.006971,-0.001173,-9.014292,-44.622852,-0.107780,,,,,,,
1558974012.758261,-0.302391,1.169523,-1.289480,0.031253,0.063856,0.037822,-0.116319,-0.920564,-0.372869,-0.000884,-0.000990,-0.008311,-9.088095,-44.607910,-0.094432,,,,,,,
1558974012.778229,-0.301410,1.169442,-1.289081,0.002577,0.065002,-0.003828,-0.115976,-0.920533,-0.373054,0.001062,-0.003341,-0.004280,-9.105440,-44.604366,-0.096717,,,,,,,
1558974012.798233,-0.299881,1.170035,-1.289672,0.020619,0.038449,-0.025421,-0.115244,-0.920764,-0.372709,0.000422,-0.007214,0.010237,-9.097996,-44.605862,-0.107893,,,,,,,
1558974012.818218,-0.298095,1.171492,-1.291022,0.053634,0.028716,-0.056450,-0.114184,-0.921332,-0.371632,-0.000699,-0.002466,0.017079,-9.057312,-44.614243,-0.051148,,,,,,,
1558974012.838204,-0.296169,1.173056,-1.292546,0.037664,0.031985,-0.046823,-0.113047,-0.921939,-0.370472,-0.002813,-0.012082,-0.000805,-9.008379,-44.624176,0.002136,,,,,,,
1558974012.858162,-0.294923,1.173638,-1.292885,-0.016619,0.063019,0.017490,-0.112430,-0.922164,-0.370099,-0.001752,-0.029206,0.006910,-8.990762,-44.627724,0.017742,,,,,,,
1558974012.878156,-0.294765,1.173141,-1.291551,-0.076197,0.073906,0.020749,-0.112504,-0.921971,-0.370556,-0.002333,-0.008662,0.000973,-9.008524,-44.624146,0.017585,,,,,,,
1558974012.898159,-0.292963,1.171693,-1.292321,-0.106026,0.056059,-0.001866,-0.112222,-0.921410,-0.372035,-0.002265,-0.009300,0.009578,-9.019741,-44.621838,-0.060951,,,,,,,
1558974012.918135,-0.290804,1.169951,-1.293534,-0.093293,0.046488,0.004458,-0.111878,-0.920731,-0.373814,-0.003158,-0.005874,0.007725,-9.019657,-44.621780,-0.100028,,,,,,,
1558974012.938123,-0.290029,1.168602,-1.293551,-0.074111,0.052729,0.004534,-0.111944,-0.920204,-0.375090,-0.002589,0.002480,0.003829,-9.035508,-44.618187,-0.212202,,,,,,,
1558974012.958116,-0.286930,1.167156,-1.295472,-0.059077,0.071606,-0.042249,-0.111157,-0.919637,-0.376712,-0.005054,0.005743,-0.005979,-9.029346,-44.619011,-0.287551,,,,,,,
1558974012.978071,-0.283212,1.166199,-1.298095,-0.047405,0.065219,-0.031624,-0.110002,-0.919261,-0.377967,-0.004943,0.004954,-0.005715,-9.014489,-44.621738,-0.327324,,,,,,,
