timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1558975190.260140,-1.141916,1.141481,-0.368523,-0.145216,0.034249,0.160253,-0.378550,-0.909251,-0.173098,-0.013265,-0.000753,0.006594,-23.769405,-36.689682,8.877411,,,,,,,
1558975190.280126,-1.140697,1.137679,-0.369754,-0.094255,-0.005124,0.163120,-0.381477,-0.907662,-0.174999,0.003715,0.008812,0.008572,-23.829845,-36.664444,8.819473,,,,,,,
1558975190.300113,-1.141348,1.132725,-0.369824,-0.099742,-0.048414,0.176583,-0.385675,-0.905571,-0.176621,-0.014014,-0.000755,0.000428,-24.031769,-36.556301,8.719912,,,,,,,
1558975190.320105,-1.141877,1.127974,-0.370387,-0.121033,-0.037698,0.200158,-0.389676,-0.903546,-0.178204,-0.015719,-0.001697,-0.000064,-24.188141,-36.464378,8.672293,,,,,,,
1558975190.340092,-1.139900,1.122563,-0.373085,-0.199778,-0.017161,0.226982,-0.393760,-0.901214,-0.181014,-0.016366,-0.007218,-0.004564,-24.260532,-36.425388,8.633858,,,,,,,
1558975190.360069,-1.134513,1.115891,-0.378915,-0.268930,0.008616,0.257068,-0.398220,-0.898303,-0.185670,-0.008793,-0.002958,-0.013015,-24.515816,-36.307571,8.406006,,,,,,,
1558975190.380069,-1.130230,1.109806,-0.383942,-0.252905,0.016958,0.237942,-0.402358,-0.895613,-0.189701,0.010238,-0.008379,0.020145,-24.682659,-36.231812,8.243053,,,,,,,
1558975190.400029,-1.128160,1.104771,-0.384910,-0.127069,0.104090,0.280514,-0.406034,-0.893361,-0.192462,0.032866,0.002828,0.040363,-24.823067,-36.168663,8.097473,,,,,,,
1558975190.420036,-1.131387,1.100504,-0.379761,0.013258,0.055816,0.300448,-0.410099,-0.891436,-0.192771,0.022206,-0.031217,0.024772,-25.066303,-36.019669,8.011834,,,,,,,
1558975190.440033,-1.137112,1.098518,-0.371716,0.073304,0.125062,0.165565,-0.412802,-0.890534,-0.191163,0.029730,-0.029373,0.028871,-25.182817,-35.928379,8.056263,,,,,,,
1558975190.459997,-1.142164,1.098446,-0.364425,0.135871,0.050739,0.162766,-0.413820,-0.890501,-0.189102,0.031664,-0.023485,0.003891,-25.238514,-35.877419,8.108887,,,,,,,
1558975190.480011,-1.149598,1.095984,-0.356127,0.143944,-0.058092,0.219382,-0.417215,-0.889379,-0.186917,-0.032920,-0.026683,0.042904,-25.374687,-35.754128,8.227617,,,,,,,
1558975190.499998,-1.164698,1.093762,-0.341954,0.341566,-0.159508,0.245261,-0.421804,-0.888360,-0.181376,-0.048991,-0.036307,0.049815,-25.519194,-35.605370,8.423441,,,,,,,
1558975190.519964,-1.195316,1.092438,-0.312717,0.609613,-0.193594,0.308144,-0.428252,-0.887752,-0.168809,-0.047349,-0.049763,0.045900,-25.652029,-35.420128,8.792821,,,,,,,
1558975190.539970,-1.229863,1.090333,-0.278456,0.722234,-0.198217,0.440578,-0.435588,-0.886781,-0.154541,-0.023564,-0.025603,-0.031052,-25.897470,-35.058273,9.495481,,,,,,,
1558975190.559961,-1.259235,1.084991,-0.246590,0.534485,0.023750,0.484190,-0.444441,-0.884299,-0.143132,0.069991,0.021064,-0.043559,-26.213547,-34.674706,10.021998,,,,,,,
1558975190.579931,-1.275139,1.080322,-0.224537,0.387492,0.239895,0.311047,-0.450606,-0.882110,-0.137247,0.037154,0.039046,-0.022787,-26.453394,-34.431633,10.227732,,,,,,,
1558975190.599937,-1.287875,1.077430,-0.204742,0.395121,0.246040,0.206485,-0.454765,-0.880744,-0.132209,-0.033943,-0.011453,0.016166,-26.756506,-34.146172,10.394913,,,,,,,
1558975190.619908,-1.303000,1.076834,-0.184376,0.502168,0.065658,0.121567,-0.457219,-0.880461,-0.125455,-0.052761,0.014449,0.030545,-26.940161,-33.933792,10.613741,,,,,,,
1558975190.639913,-1.329130,1.076999,-0.155408,0.661754,0.011879,0.063533,-0.460200,-0.880539,-0.113432,-0.048681,0.031601,0.048063,-26.995932,-33.806961,10.873590,,,,,,,
1558975190.659904,-1.355452,1.079017,-0.124487,0.751338,0.069565,0.078037,-0.461289,-0.881494,-0.100901,-0.037903,0.001031,0.000345,-27.107594,-33.505848,11.509226,,,,,,,
1558975190.679890,-1.378194,1.078782,-0.096277,0.592736,0.114933,0.172297,-0.463667,-0.881383,-0.090424,-0.046557,-0.004618,-0.050964,-27.124668,-33.451855,11.625469,,,,,,,
1558975190.699878,-1.394498,1.076392,-0.076073,0.357222,0.050687,0.206726,-0.467153,-0.880251,-0.083222,-0.059840,0.053210,-0.056396,-27.326645,-33.102169,12.141928,,,,,,,
1558975190.719869,-1.402092,1.071940,-0.066799,0.194118,-0.033058,0.178038,-0.471629,-0.878130,-0.080330,-0.011128,0.042925,-0.032296,-27.502945,-32.867508,12.379044,,,,,,,
1558975190.739855,-1.406981,1.069044,-0.062173,0.012085,-0.038455,0.170367,-0.474524,-0.876741,-0.078437,-0.002390,0.023119,-0.047021,-27.577507,-32.812210,12.359835,,,,,,,
1558975190.759832,-1.399024,1.062114,-0.070572,-0.262528,0.012805,0.260324,-0.479859,-0.873387,-0.083247,-0.022628,0.028828,-0.062581,-27.737093,-32.652252,12.426183,,,,,,,
1558975190.779833,-1.387405,1.055584,-0.085200,-0.408726,-0.091049,0.275227,-0.484457,-0.870188,-0.089855,-0.003564,0.031672,-0.096546,-27.881205,-32.594818,12.253255,,,,,,,
1558975190.799819,-1.375977,1.050478,-0.100808,-0.426823,-0.175791,0.089699,-0.487752,-0.867661,-0.096244,0.029546,0.041199,-0.006188,-28.121939,-32.539223,11.844042,,,,,,,
1558975190.819807,-1.366150,1.049510,-0.117960,-0.450221,-0.253103,-0.093628,-0.487604,-0.867179,-0.101203,0.042368,0.033668,0.008811,-28.117521,-32.572254,11.763448,,,,,,,
